	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Chg/DChg_Efficiency	Engy_Chg	Engy_DChg	REngy_Chg	REngy_Dchg	CC_Chg_Ratio	CC_Chg_Cap	Plat_Cap	Plat_Capacity_Density	Plat_Efficiency	Plat_Time	Capacitance_Chg	Capacitance_DChg	IR	Mid_value_Voltage	Discharge_Fading_Ratio	Charge_Time	Discharge_Time	Charge_IR	Discharge_IR	End_Temperature	Net_Cap_DChg	Net_Engy_DChg
913	70.27	70.28	70269.93	70280.03	100.014	249.53	246.89	249528.10	246889.14	91.13	64.03	17.45	17446.16	24.82	0:29:56.000	398631.83	391774.71	0.000	3545.0	358.50	2:09:20.000	2:00:35.000	251.644	137.603	0.0	0.01	-2.64	
914	70.28	70.29	70280.32	70290.61	100.015	249.56	246.93	249564.79	246931.51	91.14	64.06	17.46	17456.14	24.83	0:29:57.000	399131.00	391833.68	0.000	3545.0	358.56	2:09:10.000	2:00:36.000	248.785	137.707	0.0	0.01	-2.63	
915	70.25	70.18	70247.92	70183.83	99.909	249.45	246.56	249450.27	246557.39	91.16	64.04	17.47	17465.73	24.89	0:29:58.000	399135.92	391602.26	0.000	3545.0	358.01	2:10:14.000	2:00:25.000	253.074	145.145	0.0	-0.06	-2.89	
916	70.28	70.28	70279.36	70276.25	99.996	249.55	246.89	249554.76	246887.59	91.16	64.07	17.47	17466.67	24.85	0:29:58.000	399440.64	391935.71	0.000	3545.0	358.48	2:08:44.000	2:00:34.000	257.327	147.796	0.0	-0.00	-2.67	
917	70.27	70.27	70270.95	70270.30	99.999	249.53	246.86	249532.32	246858.53	91.14	64.05	17.47	17465.58	24.85	0:29:58.000	399266.75	391902.51	0.000	3545.0	358.45	2:09:04.000	2:00:34.000	248.785	137.707	0.0	-0.00	-2.67	
918	70.30	70.28	70301.76	70282.37	99.972	249.63	246.90	249629.58	246904.72	91.17	64.09	17.48	17476.12	24.87	0:29:59.000	399252.78	391787.77	0.000	3545.0	358.51	2:08:57.000	2:00:35.000	244.495	137.845	0.0	-0.02	-2.72	
919	70.30	70.28	70303.69	70280.02	99.966	249.64	246.90	249642.42	246897.73	91.19	64.11	17.47	17468.09	24.85	0:29:58.000	399011.93	391592.73	0.000	3545.0	358.50	2:08:45.000	2:00:34.000	248.785	140.210	0.0	-0.02	-2.74	
920	70.34	70.27	70342.26	70267.83	99.894	249.78	246.86	249781.74	246862.77	91.13	64.10	17.46	17459.69	24.85	0:29:57.000	398790.74	391161.57	0.000	3545.3	358.44	2:09:11.000	2:00:32.000	238.708	140.421	0.0	-0.07	-2.92	
921	70.30	70.28	70304.78	70278.34	99.962	249.65	246.91	249647.68	246907.61	91.15	64.08	17.48	17479.93	24.87	0:29:59.000	398766.66	391947.36	0.000	3545.0	358.49	2:08:46.000	2:00:33.000	251.572	140.105	0.0	-0.03	-2.74	
922	70.32	70.31	70318.04	70312.96	99.993	249.70	247.02	249699.01	247020.43	91.14	64.09	17.48	17479.26	24.86	0:29:59.000	399282.24	391776.30	0.000	3545.0	358.67	2:08:57.000	2:00:37.000	244.460	140.105	0.0	-0.01	-2.68	
923	70.34	70.29	70338.51	70291.65	99.933	249.76	246.94	249764.01	246943.05	91.15	64.11	17.48	17477.14	24.86	0:29:59.000	398958.01	391839.47	0.000	3545.0	358.56	2:09:01.000	2:00:35.000	242.996	147.833	0.0	-0.05	-2.82	
924	70.32	70.27	70324.12	70270.90	99.924	249.72	246.88	249721.33	246877.71	91.15	64.10	17.45	17451.12	24.83	0:29:56.000	399127.92	391723.83	0.000	3545.0	358.46	2:08:53.000	2:00:32.000	248.714	140.105	0.0	-0.05	-2.84	
925	70.34	70.28	70341.95	70280.58	99.913	249.79	246.92	249786.25	246915.54	91.16	64.12	17.47	17470.56	24.86	0:29:58.000	399229.12	391595.88	0.000	3545.3	358.51	2:09:04.000	2:00:33.000	244.425	140.351	0.0	-0.06	-2.87	
926	70.29	70.31	70285.26	70309.78	100.035	249.59	247.02	249585.16	247016.49	91.15	64.06	17.46	17460.85	24.83	0:29:57.000	399096.14	391395.08	0.000	3545.3	358.65	2:09:06.000	2:00:36.000	253.002	140.281	0.0	0.02	-2.57	
927	70.32	70.33	70318.25	70329.22	100.016	249.71	247.09	249709.58	247087.96	91.16	64.10	17.50	17499.71	24.88	0:30:01.000	398843.09	391866.88	0.000	3545.3	358.75	2:09:02.000	2:00:38.000	251.572	140.456	0.0	0.01	-2.62	
928	70.31	70.25	70314.52	70251.47	99.910	249.70	246.82	249696.35	246820.67	91.16	64.10	17.49	17489.99	24.90	0:30:00.000	398884.76	391797.51	0.000	3545.0	358.36	2:08:54.000	2:00:30.000	248.714	147.685	0.0	-0.06	-2.88	
929	70.29	70.32	70290.96	70319.51	100.041	249.61	247.06	249614.60	247057.25	91.15	64.07	17.48	17480.28	24.86	0:29:59.000	398939.68	392176.95	0.000	3545.3	358.70	2:09:03.000	2:00:37.000	244.425	147.759	0.0	0.03	-2.56	
930	70.29	70.22	70293.98	70222.34	99.898	249.62	246.72	249620.94	246719.37	91.16	64.08	17.45	17451.13	24.85	0:29:56.000	398956.87	391635.06	0.000	3545.3	358.21	2:09:04.000	2:00:27.000	244.425	148.092	0.0	-0.07	-2.90	
931	70.27	70.29	70265.63	70290.36	100.035	249.53	246.95	249528.02	246949.92	91.16	64.05	17.48	17480.28	24.87	0:29:59.000	399173.54	391468.58	0.000	3545.0	358.56	2:08:55.000	2:00:34.000	253.002	147.796	0.0	0.02	-2.58	
932	70.31	70.28	70306.65	70280.65	99.963	249.66	246.92	249662.43	246915.80	91.21	64.13	17.46	17460.85	24.84	0:29:57.000	399028.77	391414.51	0.000	3545.0	358.51	2:08:48.000	2:00:33.000	257.290	147.722	0.0	-0.03	-2.75	
933	70.30	70.28	70297.39	70280.63	99.976	249.63	246.92	249628.16	246916.57	91.19	64.10	17.47	17470.56	24.86	0:29:58.000	398724.75	391596.16	0.000	3545.0	358.51	2:08:54.000	2:00:33.000	247.284	140.245	0.0	-0.02	-2.71	
934	70.25	70.26	70253.09	70261.13	100.011	249.47	246.85	249468.01	246849.72	91.20	64.07	17.49	17489.99	24.89	0:30:00.000	398473.50	391851.36	0.000	3545.0	358.41	2:08:43.000	2:00:31.000	242.996	140.316	0.0	0.01	-2.62	
935	70.29	70.29	70285.74	70290.30	100.006	249.59	246.95	249586.64	246949.59	91.16	64.07	17.45	17451.11	24.83	0:29:56.000	399098.83	391831.96	0.000	3545.3	358.56	2:09:02.000	2:00:34.000	244.425	140.316	0.0	0.00	-2.64	
936	70.28	70.25	70282.75	70251.44	99.955	249.58	246.81	249578.60	246812.69	91.15	64.06	17.48	17480.27	24.88	0:29:59.000	399081.86	391433.51	0.000	3545.3	358.36	2:09:02.000	2:00:30.000	248.714	140.140	0.0	-0.03	-2.77	
937	70.27	70.30	70269.84	70300.06	100.043	249.53	246.99	249532.63	246985.08	91.12	64.03	17.47	17470.56	24.85	0:29:58.000	398568.52	392068.51	0.000	3545.3	358.60	2:09:01.000	2:00:35.000	242.996	140.456	0.0	0.03	-2.55	
938	70.27	70.20	70266.18	70202.92	99.910	249.52	246.64	249521.09	246643.79	91.17	64.06	17.46	17460.85	24.87	0:29:57.000	398987.74	391526.72	0.000	3545.3	358.11	2:09:01.000	2:00:25.000	244.425	140.351	0.0	-0.06	-2.88	
939	70.26	70.25	70264.22	70251.50	99.982	249.51	246.81	249509.71	246809.30	91.16	64.05	17.44	17441.42	24.83	0:29:55.000	398787.92	391615.67	0.000	3545.3	358.36	2:08:54.000	2:00:30.000	240.137	140.105	0.0	-0.01	-2.70	
940	70.29	70.26	70286.14	70261.19	99.965	249.59	246.85	249585.90	246854.34	91.17	64.08	17.47	17470.56	24.87	0:29:58.000	398912.34	391669.71	0.000	3545.3	358.41	2:09:02.000	2:00:31.000	244.425	140.421	0.0	-0.02	-2.73	
941	70.31	70.30	70307.55	70300.08	99.989	249.67	246.99	249665.46	246988.72	91.12	64.06	17.48	17480.28	24.87	0:29:59.000	399033.86	392068.63	0.000	3545.3	358.60	2:09:14.000	2:00:35.000	244.425	140.175	0.0	-0.01	-2.68	
942	70.25	70.26	70254.79	70261.22	100.009	249.48	246.86	249480.47	246856.25	91.20	64.07	17.48	17480.28	24.88	0:29:59.000	398294.90	391487.97	0.000	3545.3	358.41	2:08:34.000	2:00:31.000	234.420	147.685	0.0	0.01	-2.62	
943	70.28	70.28	70282.58	70280.65	99.997	249.58	246.92	249575.67	246921.03	91.19	64.09	17.48	17480.28	24.87	0:29:59.000	398703.56	391596.25	0.000	3545.3	358.51	2:08:43.000	2:00:33.000	248.714	147.685	0.0	-0.00	-2.65	
944	70.24	70.26	70239.68	70261.22	100.031	249.43	246.85	249431.32	246850.10	91.16	64.03	17.46	17460.85	24.85	0:29:57.000	398648.67	391306.28	0.000	3545.3	358.41	2:08:47.000	2:00:31.000	253.002	147.574	0.0	0.02	-2.58	
945	70.28	70.26	70277.67	70261.22	99.977	249.57	246.85	249566.14	246846.82	91.17	64.07	17.46	17460.85	24.85	0:29:57.000	398612.90	391487.97	0.000	3545.3	358.41	2:08:54.000	2:00:31.000	247.284	140.070	0.0	-0.02	-2.72	
946	70.24	70.28	70243.20	70280.63	100.053	249.44	246.91	249435.69	246910.49	91.19	64.05	17.46	17460.85	24.84	0:29:57.000	398417.39	391232.80	0.000	3545.0	358.51	2:08:43.000	2:00:33.000	242.996	140.105	0.0	0.04	-2.53	
947	70.31	70.27	70307.38	70270.93	99.948	249.66	246.89	249664.01	246893.54	91.19	64.11	17.48	17480.28	24.88	0:29:59.000	398404.79	391724.00	0.000	3545.3	358.46	2:08:56.000	2:00:32.000	247.284	147.870	0.0	-0.04	-2.77	
948	70.31	70.31	70307.09	70309.80	100.004	249.67	247.03	249670.14	247027.37	91.17	64.10	17.48	17480.28	24.86	0:29:59.000	398842.59	392122.82	0.000	3545.3	358.65	2:09:02.000	2:00:36.000	244.425	147.759	0.0	0.00	-2.64	
949	70.31	70.26	70307.53	70261.22	99.934	249.67	246.85	249670.17	246850.37	91.20	64.12	17.49	17490.00	24.89	0:30:00.000	398593.89	391306.28	0.000	3545.0	358.41	2:08:47.000	2:00:31.000	234.420	147.648	0.0	-0.05	-2.82	
950	70.24	70.21	70235.80	70212.63	99.967	249.41	246.69	249407.97	246688.85	91.20	64.05	17.47	17470.57	24.88	0:29:58.000	397811.31	391580.91	0.000	3545.0	358.16	2:08:42.000	2:00:26.000	238.708	147.685	0.0	-0.02	-2.72	
951	70.24	70.26	70238.58	70261.20	100.032	249.43	246.85	249427.97	246852.64	91.18	64.04	17.47	17470.57	24.87	0:29:58.000	398831.06	391669.73	0.000	3545.3	358.41	2:08:55.000	2:00:31.000	248.714	147.833	0.0	0.02	-2.58	
952	69.88	71.13	69882.20	71125.54	101.779	247.69	250.07	247690.39	250065.76	100.00	69.88	20.78	20775.06	29.21	4:09:48.000	392780.52	395385.98	0.000	3546.0	362.82	14:00:16.000	14:15:13.000	247.686	250.501	0.0	1.24	2.38	
953	71.39	70.29	71394.86	70290.37	98.453	253.29	246.96	253291.43	246963.95	89.77	64.09	17.47	17470.57	24.85	0:29:58.000	401282.61	391650.39	0.000	3545.3	358.56	2:10:56.000	2:00:34.000	272.705	140.245	0.0	-1.10	-6.33	
954	70.37	70.31	70367.91	70309.80	99.917	249.89	247.03	249890.58	247034.37	91.04	64.06	17.49	17490.00	24.88	0:30:00.000	399565.43	391395.21	0.000	3545.3	358.65	2:09:00.000	2:00:36.000	253.002	140.105	0.0	-0.06	-2.86	
955	70.29	70.23	70290.67	70232.07	99.917	249.62	246.76	249616.28	246756.75	92.88	65.29	17.47	17470.57	24.88	0:29:58.000	398310.12	391143.94	0.000	3545.3	358.26	2:09:00.000	2:00:28.000	242.996	140.070	0.0	-0.06	-2.86	
956	70.29	70.21	70286.57	70212.63	99.895	249.61	246.69	249614.61	246685.53	91.17	64.08	17.47	17470.57	24.88	0:29:58.000	398475.06	391217.27	0.000	3545.3	358.16	2:08:52.000	2:00:26.000	242.996	147.870	0.0	-0.07	-2.93	
957	70.30	70.19	70298.21	70193.20	99.851	249.64	246.62	249643.66	246619.18	91.17	64.09	17.44	17441.42	24.85	0:29:55.000	398792.26	391472.53	0.000	3545.3	358.06	2:08:58.000	2:00:24.000	248.714	147.611	0.0	-0.11	-3.02	
958	70.23	70.26	70233.22	70261.22	100.040	249.41	246.85	249410.19	246847.65	93.99	66.02	17.46	17460.85	24.85	0:29:57.000	398612.00	390943.40	0.000	3545.0	358.41	2:08:55.000	2:00:31.000	244.425	147.833	0.0	0.03	-2.56	
959	70.30	70.27	70296.19	70270.93	99.964	249.64	246.89	249638.25	246894.68	91.19	64.10	17.48	17480.28	24.88	0:29:59.000	398153.35	391906.06	0.000	3545.3	358.46	2:08:59.000	2:00:32.000	247.284	147.611	0.0	-0.03	-2.74	
960	70.27	70.25	70267.29	70251.50	99.978	249.53	246.82	249534.24	246824.74	91.21	64.09	17.47	17470.57	24.87	0:29:58.000	398805.36	391797.68	0.000	3545.3	358.36	2:08:50.000	2:00:30.000	244.425	147.611	0.0	-0.02	-2.71	
961	70.26	70.23	70257.97	70232.05	99.963	249.50	246.75	249500.67	246749.08	91.24	64.10	17.46	17460.85	24.86	0:29:57.000	398941.17	391325.48	0.000	3545.0	358.26	2:08:44.000	2:00:28.000	248.714	147.685	0.0	-0.03	-2.75	
962	70.30	70.24	70303.96	70241.78	99.912	249.67	246.79	249666.99	246786.94	91.16	64.09	17.47	17470.57	24.87	0:29:58.000	398824.85	391198.02	0.000	3545.3	358.31	2:09:14.000	2:00:29.000	248.714	147.685	0.0	-0.06	-2.88	
963	70.23	70.24	70230.93	70241.78	100.015	249.40	246.79	249403.36	246789.75	91.22	64.06	17.48	17480.28	24.89	0:29:59.000	397971.57	391379.68	0.000	3545.3	358.31	2:08:51.000	2:00:29.000	242.996	147.574	0.0	0.01	-2.61	
964	70.18	70.13	70179.95	70134.90	99.936	249.22	246.41	249220.46	246413.70	91.27	64.05	17.43	17431.70	24.85	0:29:54.000	398309.65	390965.69	0.000	3545.3	357.76	2:08:41.000	2:00:18.000	253.002	147.685	0.0	-0.05	-2.81	
965	70.28	70.23	70277.84	70232.07	99.935	249.58	246.76	249578.88	246761.27	91.18	64.08	17.47	17470.57	24.88	0:29:58.000	398425.54	391507.34	0.000	3545.3	358.26	2:09:16.000	2:00:28.000	238.708	147.611	0.0	-0.05	-2.82	
966	70.25	70.25	70252.16	70251.50	99.999	249.49	246.83	249488.72	246828.33	91.23	64.09	17.48	17480.28	24.88	0:29:59.000	398719.50	391615.67	0.000	3545.3	358.36	2:08:56.000	2:00:30.000	248.714	140.070	0.0	-0.00	-2.66	
967	70.21	70.22	70209.81	70222.34	100.018	249.33	246.71	249330.62	246713.86	91.24	64.06	17.47	17470.57	24.88	0:29:58.000	398290.77	391271.37	0.000	3545.0	358.21	2:08:47.000	2:00:27.000	240.137	147.611	0.0	0.01	-2.62	
968	70.17	70.21	70171.29	70211.83	100.058	249.19	246.67	249187.95	246673.63	91.25	64.03	17.48	17480.19	24.90	0:29:59.000	397071.09	390849.85	0.000	3545.0	358.15	2:08:39.000	2:00:26.000	225.843	147.722	0.0	0.04	-2.51	
969	70.18	70.20	70177.29	70197.29	100.029	249.20	246.62	249204.21	246618.44	91.26	64.04	17.48	17479.22	24.90	0:29:59.000	398043.55	390950.26	0.000	3544.7	358.08	2:08:46.000	2:00:25.000	251.572	140.386	0.0	0.02	-2.59	
970	70.20	70.21	70197.41	70212.63	100.022	249.28	246.68	249283.02	246682.44	91.25	64.05	17.48	17480.28	24.90	0:29:59.000	398220.39	390673.06	0.000	3545.0	358.16	2:08:54.000	2:00:26.000	253.038	148.055	0.0	0.02	-2.60	
971	70.26	70.22	70257.00	70222.35	99.951	249.50	246.72	249496.62	246719.19	91.24	64.10	17.49	17490.00	24.91	0:30:00.000	398119.30	391089.82	0.000	3545.3	358.21	2:09:00.000	2:00:27.000	251.572	140.527	0.0	-0.03	-2.78	
972	70.23	70.21	70228.10	70212.63	99.978	249.40	246.69	249396.54	246686.57	91.29	64.11	17.48	17480.28	24.90	0:29:59.000	398394.52	391217.27	0.000	3545.0	358.16	2:08:53.000	2:00:26.000	248.714	147.759	0.0	-0.02	-2.71	
973	70.21	70.18	70207.19	70183.07	99.966	249.32	246.57	249316.56	246573.04	91.30	64.10	17.47	17470.50	24.89	0:29:58.000	398464.29	390871.06	0.000	3545.0	358.01	2:08:50.000	2:00:23.000	248.714	140.105	0.0	-0.02	-2.74	
974	70.18	70.19	70180.14	70188.97	100.013	249.22	246.59	249216.77	246591.83	91.31	64.08	17.48	17479.62	24.90	0:29:59.000	397871.69	391267.08	0.000	3544.7	358.04	2:08:48.000	2:00:24.000	242.996	140.281	0.0	0.01	-2.62	
975	70.21	70.21	70209.61	70207.29	99.997	249.32	246.65	249319.96	246654.44	91.30	64.10	17.48	17477.29	24.89	0:29:59.000	398038.72	391187.53	0.000	3544.7	358.13	2:08:55.000	2:00:26.000	234.420	140.351	0.0	-0.00	-2.67	
976	70.19	70.21	70193.73	70212.52	100.027	249.27	246.68	249268.73	246681.97	91.31	64.09	17.48	17480.25	24.90	0:29:59.000	398576.40	391398.37	0.000	3544.7	358.16	2:08:47.000	2:00:26.000	253.002	140.281	0.0	0.02	-2.59	
977	70.20	70.19	70195.13	70193.14	99.997	249.27	246.61	249269.89	246609.20	91.28	64.07	17.47	17470.54	24.89	0:29:58.000	397956.65	391472.18	0.000	3545.0	358.06	2:08:51.000	2:00:24.000	238.708	147.685	0.0	-0.00	-2.66	
978	70.19	70.15	70191.03	70154.30	99.948	249.26	246.48	249264.39	246479.29	91.28	64.07	17.49	17489.98	24.93	0:30:00.000	398561.06	391255.60	0.000	3545.0	357.86	2:08:55.000	2:00:20.000	244.425	140.245	0.0	-0.04	-2.79	
979	70.11	70.16	70110.98	70163.18	100.074	248.97	246.50	248971.26	246500.07	91.33	64.03	17.47	17470.50	24.90	0:29:58.000	398106.50	391123.32	0.000	3544.7	357.91	2:08:32.000	2:00:21.000	244.425	140.105	0.0	0.05	-2.47	
980	70.19	70.15	70186.33	70148.09	99.946	249.24	246.44	249240.29	246443.20	91.29	64.07	17.45	17450.02	24.88	0:29:56.000	397718.86	391039.22	0.000	3544.7	357.83	2:09:04.000	2:00:20.000	230.132	140.281	0.0	-0.04	-2.80	
981	70.20	70.16	70199.84	70162.55	99.947	249.28	246.50	249284.48	246502.36	91.30	64.09	17.47	17469.68	24.90	0:29:58.000	398171.44	390938.20	0.000	3544.7	357.90	2:09:03.000	2:00:21.000	238.776	140.245	0.0	-0.04	-2.78	
982	70.18	70.17	70182.77	70173.71	99.987	249.23	246.54	249228.32	246544.84	91.33	64.10	17.48	17480.26	24.91	0:29:59.000	398514.15	391363.84	0.000	3544.7	357.96	2:08:48.000	2:00:22.000	253.002	140.175	0.0	-0.01	-2.68	
983	70.18	70.19	70176.98	70193.04	100.023	249.21	246.61	249208.90	246610.68	91.33	64.09	17.48	17480.28	24.90	0:29:59.000	398292.78	391108.11	0.000	3544.7	358.06	2:08:53.000	2:00:24.000	244.425	147.611	0.0	0.02	-2.60	
984	70.16	70.19	70164.43	70192.97	100.041	249.17	246.62	249167.50	246617.15	91.29	64.05	17.49	17490.00	24.92	0:30:00.000	397407.08	391107.71	0.000	3545.0	358.06	2:08:52.000	2:00:24.000	234.420	147.648	0.0	0.03	-2.55	
985	70.18	70.16	70182.18	70163.64	99.974	249.22	246.51	249224.31	246509.44	91.32	64.09	17.47	17470.46	24.90	0:29:58.000	398322.34	390944.30	0.000	3545.0	357.91	2:08:53.000	2:00:21.000	248.749	140.421	0.0	-0.02	-2.71	
986	70.21	70.14	70206.64	70137.13	99.901	249.31	246.41	249311.68	246410.56	91.32	64.11	17.46	17459.62	24.89	0:29:57.000	398461.14	390978.10	0.000	3544.7	357.77	2:08:55.000	2:00:19.000	253.038	148.316	0.0	-0.07	-2.90	
987	70.11	70.08	70112.94	70081.60	99.955	248.97	246.22	248974.08	246215.58	91.36	64.05	17.47	17467.07	24.92	0:29:58.000	398117.63	390487.17	0.000	3544.7	357.49	2:08:51.000	2:00:14.000	248.749	140.105	0.0	-0.03	-2.76	
988	70.14	70.16	70142.46	70159.08	100.024	249.08	246.49	249080.35	246486.53	91.32	64.06	17.46	17459.21	24.89	0:29:57.000	397470.25	391100.50	0.000	3544.7	357.89	2:08:53.000	2:00:21.000	234.453	140.210	0.0	0.02	-2.59	
989	70.13	70.18	70133.43	70176.85	100.062	249.05	246.54	249052.84	246544.10	91.31	64.04	17.48	17479.61	24.91	0:29:59.000	398234.01	390473.99	0.000	3544.7	357.98	2:08:55.000	2:00:23.000	248.785	140.105	0.0	0.04	-2.51	
990	70.14	70.16	70139.64	70161.29	100.031	249.07	246.49	249068.98	246490.26	91.31	64.04	17.47	17467.73	24.90	0:29:58.000	397266.66	391112.81	0.000	3544.7	357.90	2:08:54.000	2:00:22.000	243.031	140.105	0.0	0.02	-2.58	
991	70.14	70.12	70137.22	70121.21	99.977	249.06	246.34	249057.96	246344.83	91.35	64.07	17.45	17447.83	24.88	0:29:56.000	397628.31	390707.86	0.000	3544.7	357.69	2:08:48.000	2:00:18.000	234.487	140.175	0.0	-0.02	-2.71	
992	70.13	70.13	70132.59	70129.02	99.995	249.04	246.37	249040.07	246371.33	91.38	64.09	17.48	17476.76	24.92	0:29:59.000	398292.05	391296.45	0.000	3544.7	357.73	2:08:32.000	2:00:19.000	248.785	137.638	0.0	-0.00	-2.67	
993	70.11	70.13	70111.53	70129.28	100.025	248.96	246.37	248963.36	246373.68	91.37	64.06	17.47	17469.38	24.91	0:29:58.000	397921.36	390752.86	0.000	3544.7	357.73	2:08:37.000	2:00:18.000	240.206	140.316	0.0	0.02	-2.59	
994	70.10	70.14	70102.47	70137.36	100.050	248.94	246.40	248941.75	246404.67	91.32	64.02	17.45	17449.89	24.88	0:29:56.000	397243.68	391161.08	0.000	3544.7	357.77	2:08:38.000	2:00:19.000	234.453	140.210	0.0	0.03	-2.54	
995	70.16	70.17	70161.30	70167.41	100.009	249.15	246.51	249145.79	246511.73	91.33	64.08	17.48	17476.39	24.91	0:29:59.000	397764.83	390965.28	0.000	3544.7	357.93	2:08:51.000	2:00:23.000	230.197	140.175	0.0	0.01	-2.63	
996	70.16	70.12	70160.96	70121.68	99.944	249.15	246.35	249151.58	246351.64	91.32	64.07	17.46	17458.05	24.90	0:29:57.000	398390.32	390892.01	0.000	3544.7	357.69	2:08:57.000	2:00:18.000	253.074	140.210	0.0	-0.04	-2.80	
997	70.12	70.11	70123.74	70109.43	99.980	249.01	246.30	249012.86	246304.26	91.39	64.09	17.46	17456.81	24.90	0:29:57.000	398619.07	390823.69	0.000	3544.7	357.63	2:08:38.000	2:00:17.000	253.074	137.603	0.0	-0.01	-2.71	
998	70.13	70.11	70127.88	70110.32	99.975	249.02	246.31	249022.12	246306.56	91.33	64.05	17.46	17456.62	24.90	0:29:57.000	398014.13	390647.22	0.000	3544.7	357.64	2:08:47.000	2:00:17.000	243.065	130.065	0.0	-0.02	-2.72	
999	70.15	70.11	70147.10	70106.73	99.942	249.09	246.31	249092.63	246307.88	91.31	64.05	17.48	17477.72	24.93	0:29:59.000	398123.24	390808.67	0.000	3544.7	357.62	2:08:50.000	2:00:16.000	248.749	140.210	0.0	-0.04	-2.78	
1000	70.12	70.12	70119.62	70119.87	100.000	249.00	246.35	249001.19	246349.32	91.34	64.05	17.46	17459.60	24.90	0:29:57.000	398532.74	391063.56	0.000	3544.7	357.69	2:08:46.000	2:00:17.000	257.327	140.175	0.0	0.00	-2.65	
1001	70.10	70.16	70097.59	70162.36	100.092	248.93	246.49	248925.66	246488.84	91.34	64.03	17.48	17478.07	24.91	0:29:59.000	398030.49	390393.37	0.000	3544.7	357.90	2:08:41.000	2:00:22.000	244.495	140.175	0.0	0.06	-2.44	
1002	69.78	71.02	69782.38	71016.02	101.768	247.32	249.68	247324.18	249678.12	100.00	69.78	20.78	20780.58	29.26	4:09:52.000	391669.10	394960.08	0.000	3545.6	362.26	13:59:04.000	14:13:54.000	255.255	280.561	0.0	1.23	2.35	
1003	71.28	70.16	71281.13	70163.66	98.432	252.88	246.50	252880.91	246498.73	89.95	64.12	17.48	17480.14	24.91	0:29:59.000	401018.99	390762.96	0.000	3544.7	357.91	2:10:52.000	2:00:21.000	280.210	140.175	0.0	-1.12	-6.38	
1004	70.29	70.15	70285.64	70154.29	99.813	249.59	246.47	249588.89	246472.76	91.21	64.11	17.46	17460.82	24.89	0:29:57.000	398909.52	391073.78	0.000	3544.7	357.86	2:09:09.000	2:00:20.000	253.002	140.456	0.0	-0.13	-3.12	
1005	70.14	70.18	70143.73	70183.48	100.057	249.10	246.58	249095.41	246583.85	91.32	64.05	17.49	17490.00	24.92	0:30:00.000	397665.26	390692.04	0.000	3545.0	358.01	2:08:54.000	2:00:23.000	238.708	147.685	0.0	0.04	-2.51	
1006	70.19	70.14	70191.59	70144.62	99.933	249.26	246.46	249264.73	246460.08	91.31	64.09	17.49	17490.00	24.93	0:30:00.000	397560.95	391201.58	0.000	3545.0	357.81	2:09:07.000	2:00:19.000	242.996	148.055	0.0	-0.05	-2.80	
1007	70.14	70.15	70136.26	70154.25	100.026	249.07	246.48	249070.02	246477.72	91.34	64.06	17.48	17480.28	24.92	0:29:59.000	398250.08	390891.97	0.000	3544.7	357.86	2:08:53.000	2:00:20.000	244.425	140.105	0.0	0.02	-2.59	
1008	70.14	70.12	70143.86	70115.46	99.960	249.10	246.34	249095.15	246341.38	91.34	64.07	17.46	17460.85	24.90	0:29:57.000	397916.64	390494.51	0.000	3544.7	357.66	2:08:49.000	2:00:16.000	248.714	147.685	0.0	-0.03	-2.75	
1009	70.16	70.09	70157.66	70094.88	99.911	249.14	246.28	249136.94	246276.04	91.34	64.08	17.47	17470.34	24.92	0:29:58.000	397744.24	390924.18	0.000	3544.7	357.56	2:08:54.000	2:00:14.000	242.996	140.105	0.0	-0.06	-2.86	
1010	70.13	70.13	70132.12	70134.89	100.004	249.05	246.41	249049.02	246410.64	91.36	64.07	17.49	17490.00	24.94	0:30:00.000	398038.20	390965.66	0.000	3544.7	357.76	2:08:48.000	2:00:18.000	244.425	147.648	0.0	0.00	-2.64	
1011	70.05	70.14	70054.71	70144.37	100.128	248.78	246.45	248775.99	246446.54	91.38	64.01	17.48	17480.22	24.92	0:29:59.000	397348.29	391200.19	0.000	3544.7	357.81	2:08:33.000	2:00:19.000	238.708	140.456	0.0	0.09	-2.33	
1012	70.12	70.09	70120.46	70085.80	99.951	249.01	246.23	249009.24	246231.61	91.35	64.05	17.44	17441.32	24.89	0:29:55.000	397972.03	390510.59	0.000	3544.7	357.51	2:08:55.000	2:00:13.000	244.425	147.611	0.0	-0.03	-2.78	
1013	70.16	70.16	70164.56	70162.07	99.996	249.17	246.50	249165.77	246501.55	91.34	64.09	17.46	17460.79	24.89	0:29:57.000	398034.08	391298.90	0.000	3544.7	357.90	2:09:03.000	2:00:21.000	248.714	147.611	0.0	-0.00	-2.66	
1014	70.14	70.12	70135.87	70124.02	99.983	249.06	246.36	249062.32	246364.82	91.38	64.09	17.48	17480.13	24.93	0:29:59.000	398247.82	390905.03	0.000	3544.7	357.71	2:08:49.000	2:00:17.000	244.425	140.175	0.0	-0.01	-2.70	
1015	70.12	70.08	70117.72	70084.15	99.952	248.99	246.22	248991.59	246223.46	91.42	64.10	17.48	17479.93	24.94	0:29:59.000	397705.69	390501.39	0.000	3544.7	357.50	2:08:37.000	2:00:13.000	238.708	140.175	0.0	-0.03	-2.77	
